;地图编号	X坐标	Y坐标	怪物名	范围	数量	间隔(分钟)	集中率(0-100)	名字颜色	是否为内功怪物(0,1)	国家ID	怪物能否攻击同国家的人	不同国家的怪物能否相互攻击	怪物能否被同国家的人来攻击			
D2006	65	70	黑野猪	10	5	15	0	246	0	0	0	0	0			
D2006	65	70	黑色恶蛆	10	5	15	0	246	0	0	0	0	0			
D2006	65	70	角蝇	10	5	15	0	246	0	0	0	0	0			
D2006	45	50	红野猪	10	5	15	0	246	0	0	0	0	0			
D2006	45	50	黑野猪	10	5	15	0	246	0	0	0	0	0			
D2006	45	50	黑色恶蛆	10	5	15	0	246	0	0	0	0	0			
D2006	45	50	角蝇	10	5	15	0	246	0	0	0	0	0			
D2006	31	38	红野猪	10	5	15	0	246	0	0	0	0	0			
D2006	31	38	黑野猪	10	5	15	0	246	0	0	0	0	0			
D2006	31	38	黑色恶蛆	10	5	15	0	246	0	0	0	0	0			
D2006	31	38	角蝇	10	5	15	0	246	0	0	0	0	0			
																
;雷霆之路																
D2007	100	100	红野猪	100	30	60	0	246	0	0	0	0	0			
D2007	100	100	黑野猪	100	30	60	0	246	0	0	0	0	0			
D2007	100	100	黑色恶蛆	100	60	60	0	246	0	0	0	0	0			
D2007	100	100	角蝇	100	3	60	0	246	0	0	0	0	0			
D2007	100	100	红野猪3	100	10	60	0	246	0	0	0	0	0			
D2007	100	100	黑野猪3	100	10	60	0	246	0	0	0	0	0			
D2007	100	100	红野猪0	100	1	60	0	246	0	0	0	0	0			
D2007	100	100	黑野猪0	100	1	60	0	246	0	0	0	0	0			
D2007	100	100	黑色恶蛆0	100	1	60	0	246	0	0	0	0	0			
D2007	100	100	白野猪4	100	2	30	0	249	0	0	0	0	0			
D2007	100	100	白野猪	100	1	60	0	249	0	0	0	0	0			
D2007	100	100	白野猪0	100	2	60	0	249	0	0	0	0	0			
D2007	100	100	邪恶毒蛇	100	2	60	0	249	0	0	0	0	0			
D2007	100	100	虹魔猪卫	100	1	60	0	249	0	0	0	0	0			
D2007	150	145	红野猪	20	6	15	0	246	0	0	0	0	0			
D2007	150	145	黑野猪	20	6	15	0	246	0	0	0	0	0			
D2007	150	145	黑色恶蛆	20	6	15	0	246	0	0	0	0	0			
D2007	132	62	红野猪	20	6	15	0	246	0	0	0	0	0			
D2007	132	62	黑野猪	20	6	15	0	246	0	0	0	0	0			
D2007	132	62	黑色恶蛆	20	6	15	0	246	0	0	0	0	0			
D2007	117	94	红野猪	20	6	15	0	246	0	0	0	0	0			
D2007	117	94	黑野猪	20	6	15	0	246	0	0	0	0	0			
D2007	117	94	黑色恶蛆	20	6	15	0	246	0	0	0	0	0			
D2007	73	49	红野猪	20	6	15	0	246	0	0	0	0	0			
D2007	73	49	黑野猪	20	6	15	0	246	0	0	0	0	0			
D2007	73	49	黑色恶蛆	20	6	15	0	246	0	0	0	0	0			
D2007	81	145	红野猪	20	6	15	0	246	0	0	0	0	0			
D2007	81	145	黑野猪	20	6	15	0	246	0	0	0	0	0			
D2007	81	145	黑色恶蛆	20	6	15	0	246	0	0	0	0	0			
D2007	32	107	红野猪	20	6	15	0	246	0	0	0	0	0			
D2007	32	107	黑野猪	20	6	15	0	246	0	0	0	0	0			
D2007	32	107	黑色恶蛆	20	6	15	0	246	0	0	0	0	0			
D2007	87	100	红野猪	20	6	15	0	246	0	0	0	0	0			
D2007	87	100	黑野猪	20	6	15	0	246	0	0	0	0	0			
D2007	87	100	黑色恶蛆	20	6	15	0	246	0	0	0	0	0			
																
;秘密通道																
D10054	60	40	红野猪	60	15	60	0	246	0	0	0	0	0			
D10054	60	40	黑野猪	60	15	60	0	246	0	0	0	0	0			
D10054	60	40	黑色恶蛆	60	15	60	0	246	0	0	0	0	0			
D10054	60	40	角蝇	60	3	60	0	246	0	0	0	0	0			
D10054	60	40	红野猪3	60	1	60	0	246	0	0	0	0	0			
D10054	60	40	黑野猪3	60	1	60	0	246	0	0	0	0	0			
D10054	60	40	红野猪0	60	1	60	0	246	0	0	0	0	0			
D10054	60	40	黑野猪0	60	1	60	0	246	0	0	0	0	0			
D10054	60	40	黑色恶蛆0	60	1	60	0	246	0	0	0	0	0			
D10054	60	40	白野猪4	60	2	30	0	249	0	0	0	0	0			
D10054	60	40	白野猪	60	1	60	0	249	0	0	0	0	0			
D10054	60	40	白野猪0	60	2	60	0	249	0	0	0	0	0			
D10054	60	40	邪恶毒蛇	60	2	60	0	249	0	0	0	0	0			
D10054	60	40	虹魔猪卫	60	1	60	0	249	0	0	0	0	0			
D10054	33	31	红野猪	20	4	15	0	246	0	0	0	0	0			
D10054	33	31	黑野猪	20	4	15	0	246	0	0	0	0	0			
D10054	33	31	黑色恶蛆	20	4	15	0	246	0	0	0	0	0			
D10054	42	63	红野猪	20	4	15	0	246	0	0	0	0	0			
D10054	42	63	黑野猪	20	4	15	0	246	0	0	0	0	0			
D10054	42	63	黑色恶蛆	20	4	15	0	246	0	0	0	0	0			
D10054	70	80	红野猪	20	4	15	0	246	0	0	0	0	0			
D10054	70	80	黑野猪	20	4	15	0	246	0	0	0	0	0			
D10054	70	80	黑色恶蛆	20	4	15	0	246	0	0	0	0	0			
D10054	80	37	红野猪	20	4	15	0	246	0	0	0	0	0			
D10054	80	37	黑野猪	20	4	15	0	246	0	0	0	0	0			
D10054	80	37	黑色恶蛆	20	4	15	0	246	0	0	0	0	0			
																
;封魔道																
D2003	150	170	红野猪	150	40	60	0	246	0	0	0	0	0			
D2003	150	170	黑野猪	150	40	60	0	246	0	0	0	0	0			
D2003	150	170	黑色恶蛆	150	40	60	0	246	0	0	0	0	0			
D2003	150	170	角蝇	150	3	60	0	246	0	0	0	0	0			
D2003	150	170	红野猪0	180	1	60	0	246	0	0	0	0	0			
D2003	150	170	黑野猪0	180	1	60	0	246	0	0	0	0	0			
D2003	150	170	黑色恶蛆0	180	1	60	0	246	0	0	0	0	0			
D2003	150	170	白野猪4	180	2	30	0	249	0	0	0	0	0			
D2003	150	170	白野猪	180	1	60	0	249	0	0	0	0	0			
D2003	150	170	白野猪0	180	2	60	0	249	0	0	0	0	0			
D2003	241	236	红野猪	50	5	15	0	246	0	0	0	0	0			
D2003	241	236	黑野猪	50	5	15	0	246	0	0	0	0	0			
D2003	241	236	黑色恶蛆	50	5	15	0	246	0	0	0	0	0			
D2003	63	119	红野猪	50	5	15	0	246	0	0	0	0	0			
D2003	63	119	黑野猪	50	5	15	0	246	0	0	0	0	0			
D2003	63	119	黑色恶蛆	50	5	15	0	246	0	0	0	0	0			
																
;霸者大厅																
D2008	50	45	红野猪	60	15	60	0	246	0	0	0	0	0			
D2008	50	45	黑野猪	60	15	60	0	246	0	0	0	0	0			
D2008	50	45	黑色恶蛆	60	15	60	0	246	0	0	0	0	0			
D2008	50	45	角蝇	60	3	60	0	246	0	0	0	0	0			
D2008	50	45	红野猪0	60	1	60	0	246	0	0	0	0	0			
D2008	50	45	黑野猪0	60	1	60	0	246	0	0	0	0	0			
D2008	50	45	黑色恶蛆0	60	2	60	0	246	0	0	0	0	0			
D2008	50	45	白野猪4	60	4	30	0	249	0	0	0	0	0			
D2008	50	45	白野猪	60	1	60	0	249	0	0	0	0	0			
D2008	50	45	白野猪0	60	2	60	0	249	0	0	0	0	0			
D2008	50	45	邪恶毒蛇	60	2	60	0	249	0	0	0	0	0			
D2008	50	45	虹魔猪卫	60	1	60	0	249	0	0	0	0	0			
D2008	50	45	虹魔猪卫0	60	1	60	0	249	0	0	0	0	0			
D2008	50	45	虹魔蝎卫	60	1	60	0	249	0	0	0	0	0			
D2008	50	45	虹魔蝎卫0	60	1	60	0	249	0	0	0	0	0			
D2008	68	65	红野猪	20	5	15	0	246	0	0	0	0	0			
D2008	68	65	黑野猪	20	5	15	0	246	0	0	0	0	0			
D2008	68	65	黑色恶蛆	20	5	15	0	246	0	0	0	0	0			
D2008	68	65	角蝇	20	5	15	0	246	0	0	0	0	0			
D2008	31	63	红野猪	20	5	15	0	246	0	0	0	0	0			
D2008	31	63	黑野猪	20	5	15	0	246	0	0	0	0	0			
D2008	31	63	黑色恶蛆	20	5	15	0	246	0	0	0	0	0			
D2008	31	63	角蝇	20	5	15	0	246	0	0	0	0	0			
D2008	60	30	红野猪	20	5	15	0	246	0	0	0	0	0			
D2008	60	30	黑野猪	20	5	15	0	246	0	0	0	0	0			
D2008	60	30	黑色恶蛆	20	5	15	0	246	0	0	0	0	0			
D2008	60	30	角蝇	20	5	15	0	246	0	0	0	0	0			
D2008	34	34	红野猪	20	5	15	0	246	0	0	0	0	0			
D2008	34	34	黑野猪	20	5	15	0	246	0	0	0	0	0			
D2008	34	34	黑色恶蛆	20	5	15	0	246	0	0	0	0	0			
D2008	34	34	角蝇	20	5	15	0	246	0	0	0	0	0			
																
;幽冥回廊																
D2009	41	44	红野猪	100	20	60	0	246	0	0	0	0	0			
D2009	41	44	黑野猪	100	20	60	0	246	0	0	0	0	0			
D2009	41	44	黑色恶蛆	100	40	60	0	246	0	0	0	0	0			
D2009	41	44	角蝇	100	2	60	0	246	0	0	0	0	0			
D2009	41	44	蝎蛇	100	40	60	0	246	0	0	0	0	0			
D2009	41	44	红野猪3	100	15	60	0	246	0	0	0	0	0			
D2009	41	44	黑野猪3	100	15	60	0	246	0	0	0	0	0			
D2009	41	44	红野猪0	100	1	60	0	246	0	0	0	0	0			
D2009	41	44	黑野猪0	100	1	60	0	246	0	0	0	0	0			
D2009	41	44	黑色恶蛆0	100	1	60	0	246	0	0	0	0	0			
D2009	41	44	蝎蛇0	100	1	60	0	246	0	0	0	0	0			
D2009	41	44	白野猪4	100	4	30	0	249	0	0	0	0	0			
D2009	41	44	白野猪	100	1	60	0	249	0	0	0	0	0			
D2009	41	44	白野猪0	100	2	60	0	249	0	0	0	0	0			
D2009	41	44	邪恶毒蛇	100	2	60	0	249	0	0	0	0	0			
D2009	41	44	虹魔猪卫	100	1	60	0	249	0	0	0	0	0			
D2009	41	44	虹魔猪卫0	100	1	60	0	249	0	0	0	0	0			
D2009	41	44	虹魔蝎卫	100	1	60	0	249	0	0	0	0	0			
D2009	41	44	虹魔蝎卫0	100	1	60	0	249	0	0	0	0	0			
D2009	50	66	红野猪	20	5	15	0	246	0	0	0	0	0			
D2009	50	66	黑野猪	20	5	15	0	246	0	0	0	0	0			
D2009	50	66	黑色恶蛆	20	5	15	0	246	0	0	0	0	0			
D2009	50	66	角蝇	20	5	15	0	246	0	0	0	0	0			
D2009	72	58	红野猪	20	5	15	0	246	0	0	0	0	0			
D2009	72	58	黑野猪	20	5	15	0	246	0	0	0	0	0			
D2009	72	58	黑色恶蛆	20	5	15	0	246	0	0	0	0	0			
D2009	72	58	角蝇	20	5	15	0	246	0	0	0	0	0			
D2009	22	39	红野猪	20	5	15	0	246	0	0	0	0	0			
D2009	22	39	黑野猪	20	5	15	0	246	0	0	0	0	0			
D2009	22	39	黑色恶蛆	20	5	15	0	246	0	0	0	0	0			
D2009	22	39	角蝇	20	5	15	0	246	0	0	0	0	0			
D2009	40	22	红野猪	20	5	15	0	246	0	0	0	0	0			
D2009	40	22	黑野猪	20	5	15	0	246	0	0	0	0	0			
D2009	40	22	黑色恶蛆	20	5	15	0	246	0	0	0	0	0			
D2009	40	22	角蝇	20	5	15	0	246	0	0	0	0	0			
																
;纵横道																
D2010	150	150	红野猪	150	30	60	0	246	0	0	0	0	0			
D2010	150	150	黑野猪	150	30	60	0	246	0	0	0	0	0			
D2010	150	150	黑色恶蛆	150	30	60	0	246	0	0	0	0	0			
D2010	150	150	蝎蛇	150	30	60	0	246	0	0	0	0	0			
D2010	150	150	角蝇	150	3	60	0	246	0	0	0	0	0			
D2010	150	150	红野猪3	150	5	60	0	246	0	0	0	0	0			
D2010	150	150	黑野猪3	150	5	60	0	246	0	0	0	0	0			
D2010	150	150	红野猪0	150	1	60	0	246	0	0	0	0	0			
D2010	150	150	黑野猪0	150	1	60	0	246	0	0	0	0	0			
D2010	150	150	黑色恶蛆0	150	1	60	0	246	0	0	0	0	0			
D2010	150	150	蝎蛇0	150	1	60	0	246	0	0	0	0	0			
D2010	150	150	白野猪4	150	10	30	0	249	0	0	0	0	0			
D2010	150	150	白野猪	150	2	60	0	249	0	0	0	0	0			
D2010	150	150	白野猪0	150	6	60	0	249	0	0	0	0	0			
D2010	150	150	邪恶毒蛇	150	2	60	0	249	0	0	0	0	0			
D2010	150	150	虹魔猪卫	150	1	60	0	249	0	0	0	0	0			
D2010	150	150	虹魔猪卫0	150	1	60	0	249	0	0	0	0	0			
D2010	150	150	虹魔蝎卫	150	1	60	0	249	0	0	0	0	0			
D2010	150	150	虹魔蝎卫0	150	1	60	0	249	0	0	0	0	0			
D2010	244	236	红野猪	30	5	15	0	246	0	0	0	0	0			
D2010	244	236	黑野猪	30	5	15	0	246	0	0	0	0	0			
D2010	244	236	黑色恶蛆	30	5	15	0	246	0	0	0	0	0			
D2010	244	236	蝎蛇	30	5	15	0	246	0	0	0	0	0			
D2010	244	236	角蝇	30	5	15	0	246	0	0	0	0	0			
D2010	162	232	红野猪	30	5	15	0	246	0	0	0	0	0			
D2010	162	232	黑野猪	30	5	15	0	246	0	0	0	0	0			
D2010	162	232	黑色恶蛆	30	5	15	0	246	0	0	0	0	0			
D2010	162	232	蝎蛇	30	5	15	0	246	0	0	0	0	0			
D2010	162	232	角蝇	30	5	15	0	246	0	0	0	0	0			
D2010	160	135	红野猪	30	5	15	0	246	0	0	0	0	0			
D2010	160	135	黑野猪	30	5	15	0	246	0	0	0	0	0			
D2010	160	135	黑色恶蛆	30	5	15	0	246	0	0	0	0	0			
D2010	160	135	蝎蛇	30	5	15	0	246	0	0	0	0	0			
D2010	160	135	角蝇	30	5	15	0	246	0	0	0	0	0			
D2010	210	77	红野猪	30	5	15	0	246	0	0	0	0	0			
D2010	210	77	黑野猪	30	5	15	0	246	0	0	0	0	0			
D2010	210	77	黑色恶蛆	30	5	15	0	246	0	0	0	0	0			
D2010	210	77	蝎蛇	30	5	15	0	246	0	0	0	0	0			
D2010	210	77	角蝇	30	5	15	0	246	0	0	0	0	0			
D2010	113	94	红野猪	30	5	15	0	246	0	0	0	0	0			
D2010	113	94	黑野猪	30	5	15	0	246	0	0	0	0	0			
D2010	113	94	黑色恶蛆	30	5	15	0	246	0	0	0	0	0			
D2010	113	94	蝎蛇	30	5	15	0	246	0	0	0	0	0			
D2010	113	94	角蝇	30	5	15	0	246	0	0	0	0	0			
D2010	88	180	红野猪	30	5	15	0	246	0	0	0	0	0			
D2010	88	180	黑野猪	30	5	15	0	246	0	0	0	0	0			
D2010	88	180	黑色恶蛆	30	5	15	0	246	0	0	0	0	0			
D2010	88	180	蝎蛇	30	5	15	0	246	0	0	0	0	0			
D2010	88	180	角蝇	30	5	15	0	246	0	0	0	0	0			
																
;秘密通道																
D10053	44	44	红野猪	60	10	60	0	246	0	0	0	0	0			
D10053	44	44	黑野猪	60	10	60	0	246	0	0	0	0	0			
D10053	44	44	黑色恶蛆	60	10	60	0	246	0	0	0	0	0			
D10053	44	44	蝎蛇	60	10	60	0	246	0	0	0	0	0			
D10053	44	44	角蝇	60	3	60	0	246	0	0	0	0	0			
D10053	44	44	红野猪3	60	1	60	0	246	0	0	0	0	0			
D10053	44	44	黑野猪3	60	1	60	0	246	0	0	0	0	0			
D10053	44	44	红野猪0	60	1	60	0	246	0	0	0	0	0			
D10053	44	44	黑野猪0	60	1	60	0	246	0	0	0	0	0			
D10053	44	44	黑色恶蛆0	60	1	60	0	246	0	0	0	0	0			
D10053	44	44	蝎蛇0	60	1	60	0	246	0	0	0	0	0			
D10053	44	44	白野猪4	60	4	30	0	249	0	0	0	0	0			
D10053	44	44	白野猪	60	1	60	0	249	0	0	0	0	0			
D10053	44	44	白野猪0	60	2	60	0	249	0	0	0	0	0			
D10053	44	44	邪恶毒蛇	60	2	60	0	249	0	0	0	0	0			
D10053	44	44	虹魔猪卫	60	1	60	0	249	0	0	0	0	0			
D10053	70	26	红野猪	20	4	15	0	246	0	0	0	0	0			
D10053	70	26	黑野猪	20	4	15	0	246	0	0	0	0	0			
D10053	70	26	黑色恶蛆	20	4	15	0	246	0	0	0	0	0			
D10053	70	26	蝎蛇	20	4	15	0	246	0	0	0	0	0			
D10053	22	23	红野猪	20	4	15	0	246	0	0	0	0	0			
D10053	22	23	黑野猪	20	4	15	0	246	0	0	0	0	0			
D10053	22	23	黑色恶蛆	20	4	15	0	246	0	0	0	0	0			
D10053	22	23	蝎蛇	20	4	15	0	246	0	0	0	0	0			
D10053	34	68	红野猪	20	4	15	0	246	0	0	0	0	0			
D10053	34	68	黑野猪	20	4	15	0	246	0	0	0	0	0			
D10053	34	68	黑色恶蛆	20	4	15	0	246	0	0	0	0	0			
D10053	34	68	蝎蛇	20	4	15	0	246	0	0	0	0	0			
																
;魔魂殿																
D2011	32	31	红野猪	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	黑野猪	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	角蝇	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	蝎蛇	80	6	60	0	246	0	0	0	0	0			
D2011	25	26	楔蛾	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	红野猪3	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	黑野猪3	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛弓箭手	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛雕像	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛卫士	80	6	60	0	246	0	0	0	0	0			
D2011	32	31	红野猪0	80	1	60	0	246	0	0	0	0	0			
D2011	32	31	黑野猪0	80	1	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛弓箭手0	80	1	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛雕像0	80	1	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛卫士0	80	1	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛卫士3	100	10	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛雕像3	100	10	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛弓箭手3	100	10	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛卫士00	80	2	60	0	246	0	0	0	0	0			
D2011	32	31	祖玛卫士10	80	2	60	0	246	0	0	0	0	0			
D2011	32	31	白野猪	80	3	60	0	249	0	0	0	0	0			
D2011	32	31	白野猪0	80	10	60	0	249	0	0	0	0	0			
D2011	32	31	白野猪2	80	3	60	0	249	0	0	0	0	0			
D2011	32	31	邪恶毒蛇	80	2	60	0	249	0	0	0	0	0			
D2011	32	31	虹魔猪卫	100	1	60	0	249	0	0	0	0	0			
D2011	32	31	虹魔猪卫0	100	1	60	0	249	0	0	0	0	0			
D2011	32	31	虹魔蝎卫	80	1	60	0	249	0	0	0	0	0			
D2011	32	31	虹魔蝎卫0	80	1	60	0	249	0	0	0	0	0			
D2011	25	26	红野猪	15	4	15	0	246	0	0	0	0	0			
D2011	25	26	黑野猪	15	4	15	0	246	0	0	0	0	0			
D2011	25	26	角蝇	15	4	15	0	246	0	0	0	0	0			
D2011	25	26	蝎蛇	15	4	15	0	246	0	0	0	0	0			
D2011	25	26	楔蛾	15	4	15	0	246	0	0	0	0	0			
D2011	25	26	祖玛弓箭手	15	4	15	0	246	0	0	0	0	0			
D2011	25	26	祖玛雕像	15	4	15	0	246	0	0	0	0	0			
D2011	25	26	祖玛卫士	15	4	15	0	246	0	0	0	0	0			
D2011	42	42	红野猪	15	4	15	0	246	0	0	0	0	0			
D2011	42	42	黑野猪	15	4	15	0	246	0	0	0	0	0			
D2011	42	42	角蝇	15	4	15	0	246	0	0	0	0	0			
D2011	42	42	蝎蛇	15	4	15	0	246	0	0	0	0	0			
D2011	42	42	楔蛾	15	4	15	0	246	0	0	0	0	0			
D2011	42	42	祖玛弓箭手	15	4	15	0	246	0	0	0	0	0			
D2011	42	42	祖玛雕像	15	4	15	0	246	0	0	0	0	0			
D2011	42	42	祖玛卫士	15	4	15	0	246	0	0	0	0	0			
D2011	78	77	红野猪	15	4	15	0	246	0	0	0	0	0			
D2011	78	77	黑野猪	15	4	15	0	246	0	0	0	0	0			
D2011	78	77	角蝇	15	4	15	0	246	0	0	0	0	0			
D2011	78	77	蝎蛇	15	4	15	0	246	0	0	0	0	0			
D2011	78	77	楔蛾	15	4	15	0	246	0	0	0	0	0			
D2011	78	77	祖玛弓箭手	15	4	15	0	246	0	0	0	0	0			
D2011	78	77	祖玛雕像	15	4	15	0	246	0	0	0	0	0			
D2011	78	77	祖玛卫士	15	4	15	0	246	0	0	0	0	0			
D2011	54	54	红野猪	15	4	15	0	246	0	0	0	0	0			
D2011	54	54	黑野猪	15	4	15	0	246	0	0	0	0	0			
D2011	54	54	角蝇	15	4	15	0	246	0	0	0	0	0			
D2011	54	54	蝎蛇	15	4	15	0	246	0	0	0	0	0			
D2011	54	54	楔蛾	15	4	15	0	246	0	0	0	0	0			
D2011	54	54	祖玛弓箭手	15	4	15	0	246	0	0	0	0	0			
D2011	54	54	祖玛雕像	15	4	15	0	246	0	0	0	0	0			
D2011	54	54	祖玛卫士	15	4	15	0	246	0	0	0	0	0			
																
;炼狱回廊																
D2012	10	55	祖玛雕像	10	4	12	0	246	0	0	0	0	0			
D2012	10	55	祖玛卫士	10	4	12	0	246	0	0	0	0	0			
D2012	10	55	祖玛弓箭手	10	4	12	0	246	0	0	0	0	0			
D2012	26	72	祖玛雕像	10	4	12	0	246	0	0	0	0	0			
D2012	26	72	祖玛卫士	10	4	12	0	246	0	0	0	0	0			
D2012	26	72	祖玛弓箭手	10	4	12	0	246	0	0	0	0	0			
D2012	57	13	祖玛雕像	10	4	12	0	246	0	0	0	0	0			
D2012	57	13	祖玛卫士	10	4	12	0	246	0	0	0	0	0			
D2012	57	13	祖玛弓箭手	10	4	12	0	246	0	0	0	0	0			
D2012	72	28	祖玛雕像	10	4	12	0	246	0	0	0	0	0			
D2012	72	28	祖玛卫士	10	4	12	0	246	0	0	0	0	0			
D2012	72	28	祖玛弓箭手	10	4	12	0	246	0	0	0	0	0			
D2012	66	66	楔蛾	15	4	12	0	246	0	0	0	0	0			
D2012	66	66	角蝇	15	4	12	0	246	0	0	0	0	0			
D2012	66	66	红野猪	15	4	12	0	246	0	0	0	0	0			
D2012	66	66	黑野猪	15	4	12	0	246	0	0	0	0	0			
D2012	66	66	蝎蛇	15	4	12	0	246	0	0	0	0	0			
D2012	66	66	祖玛雕像	15	5	12	0	246	0	0	0	0	0			
D2012	66	66	祖玛卫士	15	5	12	0	246	0	0	0	0	0			
D2012	66	66	祖玛弓箭手	15	5	12	0	246	0	0	0	0	0			
D2012	66	66	祖玛雕像3	15	1	12	0	246	0	0	0	0	0			
D2012	66	66	祖玛卫士3	15	1	12	0	246	0	0	0	0	0			
D2012	66	66	祖玛弓箭手3	15	1	12	0	246	0	0	0	0	0			
D2012	46	46	楔蛾	15	4	12	0	246	0	0	0	0	0			
D2012	46	46	角蝇	15	4	12	0	246	0	0	0	0	0			
D2012	46	46	红野猪	15	4	12	0	246	0	0	0	0	0			
D2012	46	46	黑野猪	15	4	12	0	246	0	0	0	0	0			
D2012	46	46	蝎蛇	15	4	12	0	246	0	0	0	0	0			
D2012	46	46	祖玛雕像	15	5	12	0	246	0	0	0	0	0			
D2012	46	46	祖玛卫士	15	5	12	0	246	0	0	0	0	0			
D2012	46	46	祖玛弓箭手	15	5	12	0	246	0	0	0	0	0			
D2012	46	46	祖玛雕像3	15	1	12	0	246	0	0	0	0	0			
D2012	46	46	祖玛卫士3	15	1	12	0	246	0	0	0	0	0			
D2012	46	46	祖玛弓箭手3	15	1	12	0	246	0	0	0	0	0			
D2012	28	31	楔蛾	15	4	12	0	246	0	0	0	0	0			
D2012	28	31	角蝇	15	4	12	0	246	0	0	0	0	0			
D2012	28	31	红野猪	15	4	12	0	246	0	0	0	0	0			
D2012	28	31	黑野猪	15	4	12	0	246	0	0	0	0	0			
D2012	28	31	蝎蛇	15	4	12	0	246	0	0	0	0	0			
D2012	28	31	祖玛雕像	15	5	12	0	246	0	0	0	0	0			
D2012	28	31	祖玛卫士	15	5	12	0	246	0	0	0	0	0			
D2012	28	31	祖玛弓箭手	15	5	12	0	246	0	0	0	0	0			
D2012	28	31	祖玛雕像3	15	1	12	0	246	0	0	0	0	0			
D2012	28	31	祖玛卫士3	15	1	12	0	246	0	0	0	0	0			
D2012	28	31	祖玛弓箭手3	15	1	12	0	246	0	0	0	0	0			
D2012	28	31	祖玛卫士3	80	10	60	0	246	0	0	0	0	0			
D2012	28	31	祖玛雕像3	80	10	60	0	246	0	0	0	0	0			
D2012	28	31	祖玛弓箭手3	80	10	60	0	246	0	0	0	0	0			
D2012	28	31	祖玛卫士00	80	2	60	0	246	0	0	0	0	0			
D2012	28	31	祖玛卫士10	80	2	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛雕像	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛卫士	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛弓箭手	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	楔蛾	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	角蝇	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	大老鼠	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	红野猪	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	黑野猪	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	蝎蛇	70	7	60	0	246	0	0	0	0	0			
D2012	50	50	红野猪0	60	1	60	0	246	0	0	0	0	0			
D2012	50	50	黑野猪0	60	1	60	0	246	0	0	0	0	0			
D2012	50	50	蝎蛇0	60	1	60	0	246	0	0	0	0	0			
D2012	50	50	大老鼠0	60	1	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛雕像0	60	1	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛卫士0	60	1	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛弓箭手0	60	1	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛卫士3	70	10	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛雕像3	70	10	60	0	246	0	0	0	0	0			
D2012	50	50	祖玛弓箭手3	70	10	60	0	246	0	0	0	0	0			
D2012	50	50	白野猪	70	3	60	0	249	0	0	0	0	0			
D2012	50	50	白野猪0	70	10	60	0	249	0	0	0	0	0			
D2012	50	50	白野猪2	70	3	60	0	249	0	0	0	0	0			
D2012	50	50	邪恶毒蛇	70	2	60	0	249	0	0	0	0	0			
D2012	50	50	虹魔猪卫	100	1	60	0	249	0	0	0	0	0			
D2012	50	50	虹魔猪卫0	100	1	60	0	249	0	0	0	0	0			
D2012	50	50	虹魔蝎卫	80	1	60	0	249	0	0	0	0	0			
D2012	50	50	虹魔蝎卫0	80	1	60	0	249	0	0	0	0	0			
																
;封魔殿																
D2013	77	77	祖玛雕像	15	6	10	0	246	0	0	0	0	0			
D2013	77	77	祖玛卫士	15	6	10	0	246	0	0	0	0	0			
D2013	77	77	祖玛弓箭手	15	6	10	0	246	0	0	0	0	0			
D2013	77	77	楔蛾	15	4	10	0	246	0	0	0	0	0			
D2013	77	77	角蝇	15	4	10	0	246	0	0	0	0	0			
D2013	77	77	祖玛雕像3	15	1	10	0	246	0	0	0	0	0			
D2013	77	77	祖玛卫士3	15	1	10	0	246	0	0	0	0	0			
D2013	77	77	祖玛弓箭手3	15	1	10	0	246	0	0	0	0	0			
D2013	77	77	祖玛卫士3	15	1	60	0	246	0	0	0	0	0			
D2013	77	77	祖玛雕像3	15	1	60	0	246	0	0	0	0	0			
D2013	77	77	祖玛弓箭手3	15	1	60	0	246	0	0	0	0	0			
D2013	25	60	祖玛雕像	15	6	10	0	246	0	0	0	0	0			
